student_id,name,email,college_id,department_id,skills
1226,Student 1226,student1226@college.edu,2,HR,"HR, Accounting, Data Analysis"
1227,Student 1227,student1227@college.edu,1,Business Analytics,"Finance, Auditing, HR"
1228,Student 1228,student1228@college.edu,1,Business Analytics,"Power BI, Excel, Accounting"
1229,Student 1229,student1229@college.edu,2,HR,"Finance, Marketing, Data Analysis"
1230,Student 1230,student1230@college.edu,1,Finance,"Excel, Auditing, Marketing"
1231,Student 1231,student1231@college.edu,2,Marketing,"Data Analysis, Power BI, Excel"
1232,Student 1232,student1232@college.edu,1,Marketing,"Auditing, Power BI, Python"
1233,Student 1233,student1233@college.edu,2,Accounting,"Excel, Accounting, HR"
1234,Student 1234,student1234@college.edu,2,HR,"HR, Python, Marketing"
1235,Student 1235,student1235@college.edu,2,Business Analytics,"Finance, Data Analysis, Python"
1236,Student 1236,student1236@college.edu,1,HR,"Finance, Python, Power BI"
1237,Student 1237,student1237@college.edu,1,HR,"Taxation, Finance, Marketing"
1238,Student 1238,student1238@college.edu,1,Accounting,"Taxation, Marketing, Python"
1239,Student 1239,student1239@college.edu,2,Marketing,"Taxation, Marketing, Auditing"
1240,Student 1240,student1240@college.edu,1,Business Analytics,"Accounting, Power BI, Excel"
1241,Student 1241,student1241@college.edu,2,Accounting,"HR, Data Analysis, Taxation"
1242,Student 1242,student1242@college.edu,1,Business Analytics,"Accounting, HR, Finance"
1243,Student 1243,student1243@college.edu,1,Finance,"Data Analysis, Auditing, Finance"
1244,Student 1244,student1244@college.edu,2,Accounting,"Power BI, Taxation, HR"
1245,Student 1245,student1245@college.edu,1,HR,"Data Analysis, Python, Taxation"
1246,Student 1246,student1246@college.edu,2,Finance,"Taxation, Power BI, Python"
1247,Student 1247,student1247@college.edu,1,Finance,"Power BI, Finance, Accounting"
1248,Student 1248,student1248@college.edu,2,Accounting,"Power BI, HR, Excel"
1249,Student 1249,student1249@college.edu,2,Business Analytics,"Marketing, Taxation, Excel"
1250,Student 1250,student1250@college.edu,2,Accounting,"Auditing, Data Analysis, Taxation"
1251,Student 1251,student1251@college.edu,1,Marketing,"Power BI, Auditing, Finance"
1252,Student 1252,student1252@college.edu,1,Finance,"Taxation, Power BI, Auditing"
1253,Student 1253,student1253@college.edu,1,Business Analytics,"Excel, Python, Accounting"
1254,Student 1254,student1254@college.edu,2,Finance,"Accounting, HR, Python"
1255,Student 1255,student1255@college.edu,1,Marketing,"Marketing, HR, Python"
1256,Student 1256,student1256@college.edu,2,Finance,"Python, Auditing, Accounting"
1257,Student 1257,student1257@college.edu,1,Business Analytics,"HR, Taxation, Data Analysis"
1258,Student 1258,student1258@college.edu,1,Accounting,"Marketing, Data Analysis, HR"
1259,Student 1259,student1259@college.edu,2,Business Analytics,"Auditing, Marketing, Power BI"
1260,Student 1260,student1260@college.edu,1,Business Analytics,"Auditing, Taxation, Python"
1261,Student 1261,student1261@college.edu,2,Finance,"Finance, HR, Python"
1262,Student 1262,student1262@college.edu,1,Business Analytics,"Marketing, Excel, Accounting"
1263,Student 1263,student1263@college.edu,2,Marketing,"Data Analysis, Auditing, Finance"
1264,Student 1264,student1264@college.edu,2,HR,"Accounting, Excel, Power BI"
1265,Student 1265,student1265@college.edu,2,Accounting,"Auditing, HR, Data Analysis"
1266,Student 1266,student1266@college.edu,1,HR,"Python, HR, Taxation"
1267,Student 1267,student1267@college.edu,1,Business Analytics,"Accounting, Finance, Power BI"
1268,Student 1268,student1268@college.edu,1,Accounting,"Data Analysis, Marketing, Power BI"
1269,Student 1269,student1269@college.edu,2,Finance,"Excel, Taxation, Data Analysis"
1270,Student 1270,student1270@college.edu,1,Marketing,"Power BI, Excel, Marketing"
1271,Student 1271,student1271@college.edu,2,Marketing,"Accounting, Power BI, HR"
1272,Student 1272,student1272@college.edu,1,HR,"Marketing, Data Analysis, Accounting"
1273,Student 1273,student1273@college.edu,1,Accounting,"Marketing, Finance, Data Analysis"
1274,Student 1274,student1274@college.edu,2,Business Analytics,"Excel, Python, Power BI"
1275,Student 1275,student1275@college.edu,1,Accounting,"Excel, Auditing, Power BI"
1276,Student 1276,student1276@college.edu,2,HR,"Excel, Python, Data Analysis"
1277,Student 1277,student1277@college.edu,1,Business Analytics,"Taxation, Marketing, Accounting"
1278,Student 1278,student1278@college.edu,2,Business Analytics,"Power BI, Data Analysis, Marketing"
1279,Student 1279,student1279@college.edu,2,Marketing,"Python, Taxation, Finance"
1280,Student 1280,student1280@college.edu,2,Finance,"Taxation, Python, HR"
1281,Student 1281,student1281@college.edu,1,Accounting,"Accounting, Power BI, Data Analysis"
1282,Student 1282,student1282@college.edu,1,Finance,"Data Analysis, Accounting, HR"
1283,Student 1283,student1283@college.edu,2,Accounting,"Finance, Taxation, Power BI"
1284,Student 1284,student1284@college.edu,1,HR,"Finance, Auditing, Accounting"
1285,Student 1285,student1285@college.edu,2,Marketing,"Accounting, Auditing, Taxation"
1286,Student 1286,student1286@college.edu,1,HR,"Taxation, Auditing, Excel"
1287,Student 1287,student1287@college.edu,2,Marketing,"Marketing, Excel, Accounting"
1288,Student 1288,student1288@college.edu,1,Business Analytics,"Finance, Excel, Accounting"
1289,Student 1289,student1289@college.edu,1,Business Analytics,"Data Analysis, Python, Power BI"
1290,Student 1290,student1290@college.edu,2,Accounting,"Accounting, HR, Excel"
1291,Student 1291,student1291@college.edu,1,Marketing,"Accounting, Data Analysis, Excel"
1292,Student 1292,student1292@college.edu,2,HR,"Excel, Taxation, Python"
1293,Student 1293,student1293@college.edu,1,Marketing,"Marketing, Finance, Power BI"
1294,Student 1294,student1294@college.edu,2,Business Analytics,"HR, Python, Auditing"
1295,Student 1295,student1295@college.edu,2,Business Analytics,"Finance, Data Analysis, Excel"
1296,Student 1296,student1296@college.edu,2,Accounting,"Python, Accounting, HR"
1297,Student 1297,student1297@college.edu,1,Accounting,"Marketing, Accounting, Power BI"
1298,Student 1298,student1298@college.edu,1,Accounting,"Finance, Accounting, Data Analysis"
1299,Student 1299,student1299@college.edu,1,Business Analytics,"HR, Data Analysis, Accounting"
1300,Student 1300,student1300@college.edu,2,Business Analytics,"Power BI, Python, Auditing"
1301,Student 1301,student1301@college.edu,1,HR,"Power BI, Marketing, Python"
1302,Student 1302,student1302@college.edu,2,Marketing,"Python, Taxation, HR"
1303,Student 1303,student1303@college.edu,1,Accounting,"Taxation, Marketing, Data Analysis"
1304,Student 1304,student1304@college.edu,1,Marketing,"Taxation, Data Analysis, Auditing"
1305,Student 1305,student1305@college.edu,2,HR,"Python, Finance, Data Analysis"
1306,Student 1306,student1306@college.edu,1,Finance,"Finance, Taxation, Marketing"
1307,Student 1307,student1307@college.edu,2,Accounting,"Excel, Python, Power BI"
1308,Student 1308,student1308@college.edu,1,Accounting,"Taxation, Python, HR"
1309,Student 1309,student1309@college.edu,2,Business Analytics,"Excel, Python, Power BI"
1310,Student 1310,student1310@college.edu,2,Accounting,"Finance, Data Analysis, Python"
1311,Student 1311,student1311@college.edu,2,Finance,"Data Analysis, Auditing, Python"
1312,Student 1312,student1312@college.edu,1,Accounting,"Taxation, Accounting, Python"
1313,Student 1313,student1313@college.edu,1,HR,"Marketing, Excel, Taxation"
1314,Student 1314,student1314@college.edu,1,Finance,"Accounting, HR, Power BI"
1315,Student 1315,student1315@college.edu,2,Accounting,"Accounting, Power BI, Data Analysis"
1316,Student 1316,student1316@college.edu,1,Marketing,"Auditing, HR, Power BI"
1317,Student 1317,student1317@college.edu,2,HR,"Taxation, Auditing, HR"
1318,Student 1318,student1318@college.edu,1,Marketing,"Power BI, Accounting, Python"
1319,Student 1319,student1319@college.edu,1,Business Analytics,"Data Analysis, Accounting, HR"
1320,Student 1320,student1320@college.edu,2,Accounting,"Python, Auditing, Accounting"
1321,Student 1321,student1321@college.edu,1,Marketing,"Excel, Data Analysis, Finance"
1322,Student 1322,student1322@college.edu,2,Business Analytics,"Auditing, Marketing, Accounting"
1323,Student 1323,student1323@college.edu,1,Business Analytics,"Taxation, HR, Excel"
1324,Student 1324,student1324@college.edu,2,Business Analytics,"Taxation, Excel, Finance"
1325,Student 1325,student1325@college.edu,2,HR,"Accounting, Power BI, Taxation"
1326,Student 1326,student1326@college.edu,2,Accounting,"Data Analysis, HR, Accounting"
1327,Student 1327,student1327@college.edu,1,Finance,"Taxation, Python, Data Analysis"
1328,Student 1328,student1328@college.edu,1,Finance,"Finance, Marketing, Data Analysis"
1329,Student 1329,student1329@college.edu,1,Finance,"Excel, Taxation, Power BI"
1330,Student 1330,student1330@college.edu,2,Finance,"Power BI, Accounting, Marketing"
1331,Student 1331,student1331@college.edu,1,HR,"Finance, Auditing, Accounting"
1332,Student 1332,student1332@college.edu,2,Marketing,"Accounting, Python, Marketing"
1333,Student 1333,student1333@college.edu,1,Accounting,"Excel, Taxation, Power BI"
1334,Student 1334,student1334@college.edu,1,HR,"Finance, Excel, HR"
1335,Student 1335,student1335@college.edu,2,Marketing,"Auditing, Excel, HR"
1336,Student 1336,student1336@college.edu,1,Marketing,"Marketing, Taxation, Python"
1337,Student 1337,student1337@college.edu,2,Accounting,"Power BI, Auditing, Marketing"
1338,Student 1338,student1338@college.edu,1,Business Analytics,"Data Analysis, Marketing, Taxation"
1339,Student 1339,student1339@college.edu,2,Accounting,"Excel, Python, Data Analysis"
1340,Student 1340,student1340@college.edu,2,Finance,"Data Analysis, Taxation, Python"
1341,Student 1341,student1341@college.edu,2,HR,"Accounting, Excel, HR"
1342,Student 1342,student1342@college.edu,1,Marketing,"Power BI, Marketing, Excel"
1343,Student 1343,student1343@college.edu,1,Finance,"Accounting, Power BI, Finance"
1344,Student 1344,student1344@college.edu,2,Marketing,"Taxation, Data Analysis, Finance"
1345,Student 1345,student1345@college.edu,1,Finance,"Marketing, Excel, Taxation"
1346,Student 1346,student1346@college.edu,2,Finance,"Data Analysis, Taxation, Marketing"
1347,Student 1347,student1347@college.edu,1,Marketing,"Data Analysis, Auditing, Taxation"
1348,Student 1348,student1348@college.edu,2,HR,"Python, HR, Finance"
1349,Student 1349,student1349@college.edu,1,Accounting,"Auditing, Data Analysis, Power BI"
1350,Student 1350,student1350@college.edu,1,HR,"Accounting, Finance, Taxation"
1351,Student 1351,student1351@college.edu,2,Finance,"Power BI, HR, Excel"
1352,Student 1352,student1352@college.edu,1,Marketing,"Power BI, Accounting, HR"
1353,Student 1353,student1353@college.edu,2,Finance,"Excel, Marketing, HR"
1354,Student 1354,student1354@college.edu,1,Marketing,"Taxation, HR, Finance"
1355,Student 1355,student1355@college.edu,2,Finance,"Auditing, Marketing, Accounting"
1356,Student 1356,student1356@college.edu,2,HR,"Accounting, Python, Data Analysis"
1357,Student 1357,student1357@college.edu,2,Finance,"Finance, HR, Power BI"
1358,Student 1358,student1358@college.edu,1,Business Analytics,"Taxation, Marketing, Excel"
1359,Student 1359,student1359@college.edu,1,Finance,"Finance, Power BI, Auditing"
1360,Student 1360,student1360@college.edu,1,HR,"Accounting, Auditing, Data Analysis"
1361,Student 1361,student1361@college.edu,2,Finance,"Taxation, Power BI, Marketing"
1362,Student 1362,student1362@college.edu,1,Marketing,"Python, Data Analysis, Auditing"
1363,Student 1363,student1363@college.edu,2,Marketing,"Power BI, Finance, Auditing"
1364,Student 1364,student1364@college.edu,1,Marketing,"Excel, Power BI, Taxation"
1365,Student 1365,student1365@college.edu,1,Finance,"Auditing, Power BI, HR"
1366,Student 1366,student1366@college.edu,2,Accounting,"Python, Taxation, Finance"
1367,Student 1367,student1367@college.edu,1,Finance,"Power BI, Python, Auditing"
1368,Student 1368,student1368@college.edu,2,Finance,"HR, Power BI, Python"
1369,Student 1369,student1369@college.edu,1,Accounting,"Taxation, Python, Marketing"
1370,Student 1370,student1370@college.edu,2,Finance,"Finance, Data Analysis, Accounting"
1371,Student 1371,student1371@college.edu,2,Finance,"Auditing, Excel, Accounting"
1372,Student 1372,student1372@college.edu,2,Business Analytics,"Auditing, Taxation, Excel"
1373,Student 1373,student1373@college.edu,1,Accounting,"HR, Data Analysis, Python"
1374,Student 1374,student1374@college.edu,1,Business Analytics,"Excel, Data Analysis, Taxation"
1375,Student 1375,student1375@college.edu,1,Business Analytics,"Python, Auditing, Accounting"
1376,Student 1376,student1376@college.edu,2,Accounting,"Auditing, Python, Finance"
1377,Student 1377,student1377@college.edu,1,Marketing,"Excel, Accounting, Finance"
1378,Student 1378,student1378@college.edu,2,Finance,"HR, Finance, Python"
1379,Student 1379,student1379@college.edu,1,Accounting,"Marketing, Taxation, Power BI"
1380,Student 1380,student1380@college.edu,1,Accounting,"HR, Python, Taxation"
1381,Student 1381,student1381@college.edu,2,Business Analytics,"Data Analysis, Excel, Taxation"
1382,Student 1382,student1382@college.edu,1,Business Analytics,"Python, Taxation, Auditing"
1383,Student 1383,student1383@college.edu,2,Marketing,"Accounting, HR, Data Analysis"
1384,Student 1384,student1384@college.edu,1,Accounting,"Data Analysis, Finance, Accounting"
1385,Student 1385,student1385@college.edu,2,Marketing,"Marketing, Auditing, Accounting"
1386,Student 1386,student1386@college.edu,2,Business Analytics,"Excel, Accounting, Python"
1387,Student 1387,student1387@college.edu,2,Marketing,"Python, Excel, Data Analysis"
1388,Student 1388,student1388@college.edu,1,Accounting,"Accounting, Python, Finance"
1389,Student 1389,student1389@college.edu,1,Accounting,"HR, Auditing, Marketing"
1390,Student 1390,student1390@college.edu,1,Finance,"Power BI, Excel, Auditing"
1391,Student 1391,student1391@college.edu,2,Finance,"Accounting, Auditing, Data Analysis"
1392,Student 1392,student1392@college.edu,1,Finance,"Auditing, Power BI, Finance"
1393,Student 1393,student1393@college.edu,2,Business Analytics,"Taxation, Accounting, Data Analysis"
1394,Student 1394,student1394@college.edu,1,Marketing,"Excel, Marketing, HR"
1395,Student 1395,student1395@college.edu,1,Business Analytics,"Accounting, Auditing, Finance"
1396,Student 1396,student1396@college.edu,2,HR,"Auditing, Finance, Data Analysis"
1397,Student 1397,student1397@college.edu,1,Accounting,"Accounting, Taxation, Auditing"
1398,Student 1398,student1398@college.edu,2,HR,"Data Analysis, Auditing, Finance"
1399,Student 1399,student1399@college.edu,1,Accounting,"Auditing, Excel, Python"
1400,Student 1400,student1400@college.edu,2,Accounting,"Auditing, Power BI, Python"
1401,Student 1401,student1401@college.edu,2,Finance,"Python, Taxation, Marketing"
1402,Student 1402,student1402@college.edu,2,Business Analytics,"Marketing, Auditing, Power BI"
1403,Student 1403,student1403@college.edu,1,Business Analytics,"Excel, Taxation, Python"
1404,Student 1404,student1404@college.edu,1,Accounting,"Power BI, Taxation, Python"
1405,Student 1405,student1405@college.edu,2,HR,"Excel, Taxation, Data Analysis"
1406,Student 1406,student1406@college.edu,1,Accounting,"Python, HR, Power BI"
1407,Student 1407,student1407@college.edu,2,Business Analytics,"Accounting, Auditing, Power BI"
1408,Student 1408,student1408@college.edu,1,Finance,"HR, Python, Taxation"
1409,Student 1409,student1409@college.edu,2,Accounting,"Accounting, Marketing, Finance"
1410,Student 1410,student1410@college.edu,1,Marketing,"Accounting, Taxation, Marketing"
1411,Student 1411,student1411@college.edu,1,Marketing,"Marketing, HR, Data Analysis"
1412,Student 1412,student1412@college.edu,2,Accounting,"Taxation, Marketing, Power BI"
1413,Student 1413,student1413@college.edu,1,Finance,"Auditing, HR, Accounting"
